age,workclass,marital-status,relationship,sex,income>50K,hours-per-week,occupation,education-num,race,native-country,capital-gain,capital-loss,fnlwgt
7,0,3,4,0,0,39,8,8,4,0,0,0,23
8,8,0,2,1,0,39,14,2,0,0,0,0,10
31,3,0,0,0,1,39,1,8,0,0,0,0,19
15,0,2,3,1,0,39,2,8,0,0,0,0,12
30,1,0,2,1,1,37,5,4,1,0,0,0,15
24,0,3,5,0,0,39,2,8,0,0,0,0,4
22,0,0,2,1,0,39,4,12,0,0,0,0,6
11,0,0,2,1,0,39,12,8,0,0,0,0,13
56,2,2,1,0,0,39,5,12,0,0,0,0,11
19,0,2,1,1,0,19,2,5,0,0,0,0,23
24,0,2,3,0,0,34,5,9,0,0,0,0,1
21,5,0,2,1,0,39,1,8,0,0,0,0,20
11,5,2,3,0,0,49,4,8,0,0,0,29,11
1,3,2,1,0,0,39,4,7,0,0,0,0,17
30,4,0,2,1,1,39,1,8,0,0,0,40,3
37,0,1,4,0,0,34,0,8,3,0,0,0,12
40,0,1,3,0,0,39,2,9,0,0,4,0,13
52,0,4,5,0,0,29,3,8,1,0,0,0,14
15,3,0,2,1,1,39,1,10,1,18,0,0,11
49,8,4,3,0,0,39,14,8,0,0,0,0,5
1,8,2,1,1,0,9,14,12,0,0,0,0,14
19,3,0,2,1,0,19,8,8,4,0,0,0,15
9,0,3,0,0,0,39,3,8,0,0,0,0,4
6,0,0,2,1,0,39,1,3,4,0,0,0,4
21,1,1,3,1,0,56,5,12,0,0,0,0,14
18,0,2,1,1,0,39,6,6,0,0,0,0,5
36,2,0,2,1,1,59,3,12,0,0,0,0,16
17,0,0,2,1,1,49,4,12,0,0,0,0,14
23,0,4,5,0,0,39,4,8,0,0,0,0,1
15,0,1,3,1,0,44,9,10,0,0,0,0,20
23,0,2,3,0,0,39,8,8,0,0,0,0,15
15,1,1,3,0,0,59,3,11,0,0,0,0,11
15,0,0,2,1,0,39,2,5,0,0,0,0,17
25,0,1,1,1,0,39,0,9,4,0,0,0,13
51,5,1,1,1,0,35,9,10,0,0,0,0,3
3,0,2,1,0,0,34,3,9,0,0,0,0,10
11,2,0,2,1,0,69,3,9,0,0,0,0,8
35,1,0,0,0,1,34,3,12,0,0,0,0,6
12,0,3,3,1,0,49,3,7,0,20,0,0,9
7,0,2,1,0,0,19,3,12,0,0,0,0,11
25,0,0,2,1,1,39,1,9,0,0,0,38,7
38,0,1,5,0,0,29,3,9,0,0,0,0,15
42,0,0,0,0,1,39,4,10,0,0,0,0,5
23,0,1,5,0,0,29,8,9,1,41,0,0,11
47,0,5,5,1,0,39,1,8,0,0,0,0,14
14,0,0,0,1,1,39,8,12,4,18,0,0,10
15,0,0,0,1,0,39,2,11,0,0,0,0,11
14,0,2,3,0,0,39,2,8,4,0,0,0,7
20,0,1,5,1,0,39,1,6,0,0,0,0,12
31,0,0,2,1,0,39,1,12,0,0,0,0,10
17,0,0,2,1,0,39,6,4,0,0,0,0,23
22,0,2,3,1,0,49,5,10,0,0,0,0,22
14,1,2,1,1,0,49,5,9,0,0,0,0,24
37,8,0,2,1,0,39,14,9,0,0,0,0,9
26,3,0,0,0,1,49,1,9,0,0,0,0,13
20,0,2,5,1,0,39,1,8,0,0,0,0,2
27,0,0,2,1,0,41,7,10,0,0,0,0,5
21,0,0,2,1,1,39,4,12,4,0,0,0,1
14,0,0,2,1,0,59,3,8,0,0,0,0,13
29,0,1,3,1,0,49,1,8,4,28,0,0,25
33,0,1,3,0,0,39,1,8,0,0,0,0,28
4,0,2,1,1,0,39,6,8,0,0,0,0,18
7,0,2,1,0,0,39,5,8,4,0,0,0,7
55,4,2,3,1,1,9,4,12,0,3,0,0,9
29,0,0,2,1,1,39,3,12,0,0,99,0,10
5,0,2,3,1,0,39,10,8,0,0,2,0,8
36,0,0,2,1,0,49,1,10,0,0,0,0,15
24,0,0,2,1,1,39,4,13,0,0,5,0,3
26,0,0,2,1,1,39,4,13,0,0,0,0,24
35,0,0,2,1,0,39,10,8,0,0,0,0,8
2,0,2,1,1,0,39,3,8,0,0,0,0,13
45,1,0,2,1,1,64,5,8,0,20,0,0,12
20,4,2,5,0,0,39,12,12,4,0,0,0,15
17,0,1,3,1,0,39,1,8,0,0,0,0,5
46,4,0,2,1,1,69,6,4,0,0,0,0,17
15,0,0,0,0,0,27,5,5,0,18,0,0,6
4,0,2,3,1,1,44,5,9,0,0,0,0,37
27,1,0,2,1,1,44,4,8,0,0,0,0,11
33,0,1,3,0,0,36,2,0,0,0,0,0,17
32,4,1,5,0,0,39,8,10,0,0,0,0,6
21,0,1,1,0,0,39,4,13,0,0,0,0,8
29,0,1,3,1,1,49,5,12,0,0,0,0,18
23,0,0,2,1,1,39,5,10,0,0,0,0,24
6,2,0,2,1,0,55,10,9,0,0,0,0,10
30,0,0,2,1,0,39,7,8,0,0,0,0,12
14,0,2,3,1,0,39,4,11,0,0,1,0,12
15,0,2,1,1,0,39,2,7,0,0,0,0,13
13,0,2,1,0,0,19,7,9,0,0,0,0,15
18,0,0,2,1,0,34,3,8,0,0,0,0,18
24,0,1,5,0,0,39,5,12,0,0,0,0,14
28,0,0,2,1,1,44,4,9,0,0,0,0,22
23,4,0,2,1,1,49,12,4,0,0,0,37,7
45,0,0,2,1,1,51,5,12,0,0,0,0,10
13,0,0,2,1,1,39,1,8,0,0,0,0,11
19,8,1,1,1,0,44,14,9,0,0,0,0,10
2,0,2,4,0,0,39,8,5,4,0,2,0,8
25,0,2,1,1,0,39,3,14,0,0,0,0,11
29,0,0,2,1,1,39,4,9,0,20,0,0,12
10,0,2,3,0,0,31,11,11,0,0,0,0,13
22,0,2,1,1,0,39,7,12,0,31,0,0,6
2,8,1,1,1,0,44,14,9,0,0,2,0,6
40,5,1,1,1,0,39,1,9,0,0,0,0,19
19,0,0,2,1,0,39,6,8,0,0,0,0,7
6,0,2,3,1,0,39,6,7,0,0,0,0,11
21,3,0,2,1,1,39,5,13,0,0,7,0,8
17,0,0,2,1,0,39,7,6,4,0,0,0,14
15,0,0,2,1,0,49,3,8,0,0,0,0,10
51,0,0,2,1,1,19,3,8,4,0,0,0,11
10,0,2,1,0,0,35,5,12,0,0,0,0,15
36,1,0,0,0,0,27,2,8,0,0,0,0,13
10,0,2,1,1,0,15,6,13,0,0,0,0,10
21,0,2,3,0,0,39,7,8,0,0,0,0,14
16,0,0,0,0,0,34,2,4,3,0,0,0,13
16,5,0,2,1,0,39,4,9,0,0,0,0,12
12,0,1,3,1,0,39,1,8,0,0,18,0,10
53,0,0,2,1,0,39,4,8,0,0,0,0,5
38,1,0,2,1,0,75,5,13,0,0,0,0,13
9,0,0,2,1,0,5,1,12,0,0,0,0,25
14,0,2,1,0,0,39,8,8,0,0,0,0,15
14,0,2,3,0,0,39,4,12,0,2,0,0,19
7,0,5,5,0,0,39,8,8,1,7,5,0,11
3,0,2,3,0,0,49,1,11,0,0,0,0,1
46,8,4,3,0,0,39,14,8,0,0,0,0,7
15,0,0,2,1,0,79,1,8,0,0,0,0,7
15,0,1,3,0,0,39,5,12,0,0,0,0,15
26,0,0,2,1,0,91,3,8,0,0,0,0,17
55,8,0,2,1,0,39,14,12,0,0,0,0,3
20,1,0,2,1,1,59,4,11,0,0,0,0,13
27,0,0,2,1,1,49,4,8,0,0,15,0,7
22,0,0,2,1,1,44,10,8,0,0,99,0,13
27,5,0,2,1,0,39,12,3,1,41,0,0,12
15,3,2,3,1,0,39,6,10,0,0,0,0,8
20,0,0,2,1,0,39,8,8,0,0,0,0,13
11,0,2,4,1,0,39,1,8,0,0,0,0,17
17,0,0,2,1,1,79,5,12,0,0,0,0,6
15,0,2,3,0,0,47,4,8,0,0,0,0,11
10,0,2,3,1,0,39,7,8,0,0,0,0,6
7,0,2,3,0,0,44,4,8,0,0,0,0,7
19,0,2,4,1,0,37,6,8,0,0,2,0,18
20,0,0,2,1,0,19,5,6,0,0,0,0,6
24,0,1,5,0,0,19,2,8,0,0,0,0,16
4,0,2,1,0,0,35,1,9,0,0,2,0,7
42,0,3,5,0,0,39,8,8,4,0,0,0,8
10,0,2,5,0,0,39,4,8,0,0,0,0,4
33,5,1,2,1,0,39,2,8,0,0,0,0,14
32,0,3,4,0,0,23,5,13,0,0,0,0,4
14,0,4,5,0,0,19,11,6,0,0,0,0,12
10,0,2,3,1,0,14,3,12,4,7,0,0,31
3,8,0,0,0,0,29,14,5,4,0,0,0,13
28,0,0,2,1,0,29,10,3,0,0,0,0,3
20,0,1,3,1,0,34,2,6,0,0,0,0,16
33,0,1,5,0,0,39,11,2,0,0,0,0,22
50,1,4,5,0,0,69,9,8,0,0,2,0,1
5,4,2,1,0,0,35,5,14,0,0,0,28,17
28,0,0,2,1,0,34,5,12,0,0,0,0,13
10,0,0,2,1,1,39,8,12,0,0,0,0,15
10,0,0,2,1,0,39,3,3,0,0,0,0,20
27,5,1,3,1,0,54,4,9,0,20,0,0,11
17,0,2,1,0,0,29,3,8,0,0,0,0,2
15,1,0,2,1,0,39,1,8,0,0,0,0,13
33,0,4,5,1,0,39,4,8,0,0,0,0,13
39,3,2,3,0,0,39,8,10,0,0,0,0,24
16,0,0,2,1,0,39,7,5,0,0,0,0,16
7,0,2,1,1,0,14,2,8,4,0,0,0,4
6,0,0,2,1,0,44,6,8,0,0,0,0,6
12,4,0,2,1,0,39,12,9,0,0,0,0,23
17,0,0,0,0,0,29,2,6,0,0,0,0,18
9,0,0,0,0,0,19,3,9,0,0,84,0,1
55,8,0,0,0,0,29,14,9,0,0,0,0,6
21,0,1,5,1,0,59,10,7,0,0,0,0,32
6,0,0,2,1,0,39,2,5,1,0,0,0,18
4,0,2,1,0,0,14,8,9,0,0,0,0,12
26,8,2,3,0,0,19,14,9,0,0,0,0,3
16,1,2,3,1,0,44,5,9,0,0,2,0,2
15,0,0,2,1,0,39,1,8,0,0,0,0,5
14,0,0,2,1,0,39,1,3,0,0,0,0,7
11,0,2,1,0,0,11,2,9,0,0,0,0,2
19,0,1,3,1,1,39,5,8,0,0,0,0,11
7,0,0,2,1,0,39,6,15,4,0,22,0,5
3,0,2,1,1,0,49,3,12,0,0,0,0,6
28,0,0,2,1,0,34,3,8,0,0,0,0,20
19,0,0,2,1,1,49,3,12,0,0,7,0,1
5,8,2,3,0,0,39,14,8,0,0,0,0,15
31,0,0,2,1,0,39,1,9,0,0,0,33,4
36,3,0,2,1,1,39,1,10,0,0,0,0,14
18,0,2,3,0,0,39,4,9,0,0,0,0,2
29,0,0,2,1,0,39,7,5,0,0,0,0,9
47,0,1,3,0,0,49,3,9,0,0,0,0,10
16,0,0,2,1,1,39,3,12,0,0,0,0,9
11,2,2,1,1,0,59,3,10,0,0,0,0,6
44,1,0,2,1,0,59,5,12,0,0,0,0,13
8,0,2,1,1,0,19,2,8,0,0,0,0,16
12,1,3,3,1,0,54,3,9,4,18,0,0,28
53,1,1,3,0,0,19,2,9,1,3,0,0,27
26,1,0,2,1,1,79,1,9,1,41,0,0,19
49,0,1,3,0,0,39,3,9,0,0,0,0,18
10,0,2,3,1,0,37,1,5,0,41,0,0,12
10,8,2,1,0,0,39,14,5,0,0,0,0,11
8,0,2,1,1,0,24,3,9,0,0,0,0,12
50,8,0,2,1,0,39,14,8,0,0,0,0,11
42,0,0,2,1,1,49,5,13,0,0,1,0,11
25,1,0,2,1,0,39,3,1,0,0,0,0,2
11,8,0,2,1,0,43,14,12,0,12,0,0,5
5,0,2,3,0,0,39,4,12,0,0,0,0,13
19,0,2,3,1,0,29,6,2,0,0,0,0,1
30,0,0,2,1,1,49,4,13,0,0,0,0,7
32,0,0,2,1,1,39,0,9,0,0,0,0,33
22,0,0,2,1,0,39,1,8,0,0,3,0,0
19,2,0,2,1,0,51,3,9,0,0,0,0,15
10,0,2,3,1,0,42,5,6,0,0,0,0,5
37,0,0,2,1,1,49,3,11,0,0,0,0,1
40,1,0,2,1,1,39,10,9,0,0,15,38,1
43,0,1,3,0,0,39,3,8,0,0,0,0,7
12,0,2,3,1,0,39,2,8,0,0,0,0,8
34,0,0,2,1,1,44,5,12,0,0,15,38,33
17,0,1,5,0,0,39,8,8,0,0,0,0,21
29,0,0,2,1,0,39,7,8,0,0,0,0,16
47,4,3,3,0,0,39,2,5,0,0,0,0,16
38,0,2,3,1,0,39,3,5,0,0,0,0,11
36,0,0,2,1,0,54,4,8,0,0,0,0,11
3,0,2,1,0,0,24,8,8,4,0,0,0,2
32,1,0,2,1,0,59,5,12,0,0,0,0,2
11,0,0,2,1,0,39,2,10,4,18,0,0,2
8,1,2,3,1,0,39,4,12,0,0,0,0,9
35,0,4,5,0,0,39,7,9,4,0,0,0,11
24,0,0,2,1,0,39,1,9,0,0,0,0,4
41,0,0,2,1,1,41,5,8,0,0,0,0,11
4,8,2,1,0,0,14,14,9,0,0,0,0,8
16,0,2,3,0,0,39,3,12,0,0,0,0,3
45,0,0,2,1,0,39,5,6,0,0,0,0,12
30,0,0,2,1,1,39,3,12,0,19,0,0,26
41,0,0,2,1,1,54,5,12,0,0,0,0,11
3,0,2,5,0,0,39,8,12,0,0,0,0,2
25,0,3,5,0,0,39,1,8,0,0,0,0,13
37,2,0,2,1,1,44,1,8,0,0,0,0,10
50,4,1,3,1,1,49,4,12,0,0,0,0,7
20,0,0,2,1,0,39,12,12,0,0,0,0,11
9,0,2,4,0,0,39,12,8,0,0,0,0,4
17,0,2,3,0,0,39,5,9,4,0,0,0,11
20,0,0,2,1,0,87,6,3,0,31,0,0,12
23,5,1,5,0,0,34,12,8,0,0,0,0,15
16,0,1,3,0,0,59,3,8,0,0,0,0,10
23,0,0,2,1,0,64,10,8,0,0,0,40,7
15,0,0,2,1,1,49,7,3,0,0,0,0,10
75,0,0,2,1,0,44,10,8,0,0,0,0,26
21,0,0,2,1,1,39,4,9,0,0,7,0,9
3,8,2,1,0,0,19,14,5,0,0,0,0,18
11,0,2,4,1,0,39,2,8,0,0,0,0,22
19,0,1,3,1,0,44,10,13,0,0,0,0,13
25,0,1,3,1,0,49,4,9,0,0,0,0,6
9,0,2,3,0,0,39,0,12,0,0,0,0,12
13,0,2,3,1,0,39,7,9,4,0,0,0,3
17,0,2,3,1,0,59,3,9,0,0,0,0,6
7,0,0,2,1,1,54,1,10,0,0,0,0,10
7,0,0,2,1,0,69,4,12,0,0,0,29,4
2,0,1,1,0,0,59,3,8,0,0,4,0,11
39,0,0,0,0,1,34,8,9,0,0,0,0,16
50,1,0,2,1,0,42,1,6,0,0,0,0,5
8,0,0,2,1,0,39,10,9,0,0,0,0,8
5,0,2,3,0,0,19,6,6,0,0,0,0,23
49,8,1,3,0,0,49,14,12,0,0,0,0,4
22,3,0,2,1,0,39,4,13,0,0,0,0,10
15,0,2,3,1,0,34,2,8,0,0,0,0,16
19,0,0,2,1,0,39,7,8,0,0,0,0,7
10,1,1,3,1,1,49,5,15,0,0,1,0,8
14,0,0,2,1,1,39,1,8,0,0,7,0,6
31,8,1,3,1,0,29,14,10,4,0,0,0,9
5,0,2,3,0,0,15,8,9,0,0,0,0,56
10,0,2,3,1,0,39,1,8,0,0,0,0,8
1,0,2,1,1,0,31,1,10,4,0,0,0,13
29,4,1,5,0,0,39,4,8,0,0,0,0,11
26,0,0,2,1,0,39,4,9,0,0,0,0,7
16,0,0,2,1,0,39,1,9,0,0,0,0,10
2,0,2,1,0,0,98,5,13,0,20,0,0,6
35,0,0,2,1,1,39,5,14,0,0,3,0,12
11,0,2,3,1,0,39,4,8,0,0,0,0,19
13,0,0,2,1,0,83,3,8,0,0,0,0,3
40,4,0,2,1,0,39,4,9,0,0,0,0,24
4,0,2,1,1,0,15,5,14,0,0,0,0,24
29,0,1,3,0,0,39,3,12,0,0,0,0,19
30,4,0,2,1,1,7,5,8,0,0,0,0,12
13,8,3,3,0,0,39,14,12,0,0,0,33,11
9,0,2,5,1,0,49,3,12,0,0,0,0,8
26,0,0,2,1,0,39,4,12,4,0,0,0,11
31,8,4,3,0,0,34,14,9,0,0,0,0,5
2,0,2,1,1,0,39,2,6,0,0,0,0,20
34,0,0,2,1,1,37,1,8,0,0,0,0,6
35,0,0,2,1,1,39,7,8,0,0,0,0,19
15,0,2,1,0,0,14,8,9,0,0,0,0,16
13,4,0,0,0,1,39,4,8,1,11,0,0,21
44,0,1,3,0,0,44,5,11,0,0,0,0,3
25,0,0,2,1,1,44,3,12,0,0,0,0,17
4,0,2,4,1,0,39,6,8,0,0,0,0,22
57,0,0,3,1,1,44,3,12,0,0,0,0,17
32,0,0,2,0,1,64,3,12,0,0,0,0,11
7,0,2,1,0,0,39,3,4,0,0,3,0,19
18,2,0,2,1,1,49,3,9,0,0,15,0,12
40,0,0,2,1,0,39,1,12,0,0,0,0,18
36,4,2,5,0,0,39,5,12,0,0,0,0,7
30,0,1,3,0,0,27,3,12,0,0,0,0,2
14,0,2,3,1,0,49,6,9,0,0,0,0,1
28,0,0,2,1,0,39,10,9,0,0,0,37,14
46,1,0,2,1,0,24,9,7,0,0,0,0,6
14,0,2,1,0,0,29,8,8,4,0,0,0,15
31,0,1,3,1,0,39,9,3,0,0,0,0,11
35,1,0,0,0,0,19,2,8,0,0,0,0,10
12,0,2,3,0,0,36,8,12,1,15,0,0,10
35,0,1,5,0,1,29,3,12,0,0,27,0,5
8,0,2,1,1,0,59,6,13,0,0,0,0,11
5,0,2,1,1,0,39,2,8,0,0,0,39,17
30,2,0,2,1,1,59,4,12,0,0,0,0,7
7,0,0,2,1,0,49,5,8,0,0,0,0,9
16,3,2,3,1,1,14,8,9,0,0,0,0,16
2,0,2,1,1,0,39,6,9,0,0,0,0,22
46,8,2,1,1,0,39,14,9,0,0,0,0,12
20,0,2,5,1,1,19,3,8,0,0,0,0,28
4,0,2,1,0,0,19,3,9,0,0,0,0,12
13,0,0,2,1,0,69,1,8,0,0,0,0,11
15,0,2,3,0,0,79,5,12,0,0,0,0,12
4,8,2,1,1,0,39,14,8,0,0,0,0,22
15,0,0,2,1,0,49,3,12,0,0,0,0,13
25,0,0,2,1,1,39,1,8,0,0,0,0,26
19,0,0,2,1,1,39,0,6,0,0,0,0,12
50,0,1,3,1,0,39,1,8,0,5,0,0,10
37,4,2,3,1,0,39,7,8,0,0,0,0,20
6,0,2,3,0,0,39,3,8,0,0,0,0,16
32,0,0,2,1,0,44,2,8,0,0,4,0,14
45,4,0,2,1,1,39,5,10,0,0,0,29,11
30,8,1,3,1,0,23,14,11,0,0,0,0,30
32,2,4,5,0,1,49,4,9,0,0,27,0,33
17,0,3,5,1,1,34,3,9,0,0,0,0,17
16,0,2,5,0,0,34,2,8,4,0,0,0,6
22,0,1,5,0,0,39,5,9,0,0,0,0,4
41,0,0,2,1,1,59,5,10,0,41,0,0,8
5,0,2,3,1,0,39,1,8,0,0,0,0,25
35,4,0,2,1,0,34,12,12,1,20,0,0,0
32,0,0,2,1,1,39,5,13,0,0,5,0,5
43,0,0,2,1,1,39,4,12,0,0,0,0,12
8,0,0,2,1,0,96,4,8,0,16,0,0,10
18,0,2,3,0,0,39,3,6,0,0,0,0,11
8,0,0,2,1,0,39,10,8,0,0,0,0,14
45,3,0,2,1,0,39,3,9,0,0,0,0,18
34,5,1,3,0,1,39,5,6,0,0,0,0,3
32,1,1,5,0,0,49,5,12,0,0,0,0,16
27,1,1,5,1,1,14,3,2,4,28,84,0,3
29,0,2,3,1,0,39,6,8,0,0,0,0,9
52,2,0,2,1,1,59,12,13,1,7,0,0,25
39,0,1,5,0,0,11,3,8,0,0,0,0,6
7,0,2,1,0,0,39,2,9,0,0,0,0,8
41,1,0,2,1,1,44,4,12,0,0,15,0,11
24,0,1,3,0,0,49,5,12,0,0,0,0,10
13,0,0,0,0,1,44,4,13,0,0,0,0,19
24,0,0,2,1,0,39,6,8,0,0,0,0,1
22,4,0,0,0,0,29,2,8,0,0,0,0,13
38,0,0,2,1,1,59,5,15,0,0,0,0,4
23,0,0,0,0,1,39,7,9,4,0,0,0,2
16,0,2,3,1,0,31,2,8,0,0,0,0,13
31,1,1,3,1,0,59,1,8,0,0,0,0,13
29,1,2,3,1,0,75,10,9,0,41,0,0,5
42,5,2,3,0,0,39,5,12,0,0,0,0,3
30,0,1,5,0,0,39,8,10,0,0,2,0,29
25,0,0,2,1,1,39,5,14,0,0,7,0,7
20,0,3,3,1,0,39,5,12,4,0,3,0,12
14,0,2,3,1,0,47,2,9,0,0,0,0,15
11,0,2,3,0,0,39,8,8,4,0,0,0,2
23,1,2,1,1,0,59,10,8,0,0,0,0,8
18,0,0,2,1,0,39,7,8,2,0,0,0,6
33,4,1,5,0,0,37,8,12,0,8,0,0,14
8,0,2,1,1,0,34,1,8,0,0,0,0,7
20,0,0,2,1,0,34,10,8,0,0,0,0,15
18,0,4,3,0,0,27,2,8,0,0,0,0,22
35,0,0,2,1,1,59,3,9,0,0,0,0,5
31,0,0,2,1,0,39,1,9,0,0,0,0,7
1,0,2,1,0,0,39,2,8,4,0,0,0,7
8,0,0,2,1,0,39,2,5,0,0,0,0,24
31,5,1,5,0,0,42,8,11,0,20,0,0,12
9,0,2,3,1,0,39,3,9,0,0,0,0,5
16,0,0,4,0,0,34,2,8,0,25,0,0,7
4,0,2,1,1,0,39,2,10,0,0,0,0,11
2,0,2,1,1,0,25,7,8,0,0,0,0,14
17,0,0,2,0,1,59,5,12,4,0,0,0,3
23,0,1,3,1,0,49,1,8,0,0,0,0,11
28,0,0,2,1,1,41,3,12,0,20,8,0,4
26,0,0,2,1,1,43,5,6,1,0,0,0,17
24,0,2,4,1,0,41,2,12,0,0,0,0,8
17,0,2,5,1,0,21,0,8,0,0,0,0,6
3,0,2,1,0,0,39,3,9,0,41,84,0,15
53,0,0,2,1,0,47,1,12,0,0,0,0,50
25,0,0,2,1,0,39,4,2,0,0,0,0,12
20,1,0,2,1,0,59,5,15,0,0,0,0,25
25,0,0,2,1,0,39,10,8,0,0,0,0,5
51,0,1,5,0,0,79,2,9,0,0,0,0,3
30,0,1,3,1,0,39,1,8,0,0,0,0,6
14,0,0,2,1,1,39,5,15,0,0,0,0,11
10,4,2,3,1,0,39,1,9,0,0,0,32,26
15,0,2,5,0,1,39,1,9,0,20,0,0,20
18,2,1,1,0,0,39,3,8,0,0,0,0,33
21,0,0,2,1,0,39,4,9,0,0,0,0,17
1,0,2,4,0,0,24,8,9,0,0,0,0,9
52,1,4,1,1,0,39,10,9,0,0,0,0,10
24,0,2,1,1,0,39,1,6,0,0,0,0,10
9,0,3,4,0,0,15,8,8,4,0,0,0,9
2,0,2,1,1,0,47,10,8,0,0,2,0,5
28,8,0,2,1,0,39,14,5,1,3,0,0,6
25,0,1,5,0,0,39,2,8,0,0,0,0,1
16,0,0,2,1,1,39,6,8,0,0,0,0,10
38,0,0,2,1,1,14,3,0,0,0,0,0,15
26,0,0,2,1,1,49,8,10,0,0,0,0,11
17,0,2,1,1,0,39,0,12,0,0,0,0,11
19,5,0,2,1,1,36,12,9,0,0,0,0,8
3,0,2,3,0,0,39,10,6,0,0,0,0,13
34,0,1,3,0,0,39,4,11,4,0,0,0,16
34,5,0,2,1,0,44,5,11,0,0,0,0,16
14,5,0,2,1,0,39,4,3,0,0,0,0,18
9,2,2,3,1,0,59,4,12,0,0,0,0,1
11,0,2,1,0,0,95,2,9,0,0,0,0,24
38,3,0,0,0,1,49,5,10,0,0,0,0,8
6,0,0,2,1,1,45,1,8,0,0,0,0,23
43,0,0,2,1,0,54,3,14,0,0,0,0,10
18,5,2,3,0,0,39,8,8,4,0,0,0,6
29,0,4,3,1,0,39,3,12,0,0,2,0,4
47,5,4,4,0,0,14,14,8,0,0,0,0,14
15,0,2,3,0,0,39,8,9,0,0,0,0,19
45,0,0,2,1,1,39,10,8,0,0,0,0,11
36,0,0,2,1,0,54,1,11,0,0,0,0,12
11,0,0,2,1,0,39,1,2,4,0,0,0,10
33,0,0,2,1,0,14,10,6,1,0,0,0,9
24,0,1,4,0,0,39,4,8,0,0,0,0,6
6,0,2,3,1,0,39,1,5,0,0,0,0,19
10,1,2,1,1,0,34,9,8,0,0,0,0,6
21,0,0,2,1,1,39,7,8,0,0,0,0,15
9,0,0,2,1,0,44,7,8,0,0,0,0,11
2,8,2,1,1,0,29,14,9,0,0,0,0,14
30,0,0,2,1,1,19,5,9,0,0,0,0,10
22,0,0,2,1,0,29,7,12,0,0,0,0,12
17,0,0,2,1,0,39,1,12,0,0,0,0,8
5,0,2,1,0,0,15,8,12,4,0,0,32,4
38,2,0,2,1,1,49,4,12,0,0,0,0,8
39,0,1,3,0,1,34,8,9,0,0,0,0,8
15,0,0,2,1,1,39,5,15,0,0,0,0,7
41,0,0,2,1,1,39,1,9,0,0,15,0,8
35,0,1,3,0,0,39,8,9,0,0,0,0,13
9,0,2,4,1,0,39,1,2,0,0,0,0,9
5,0,2,1,1,0,29,8,12,0,0,0,0,18
45,0,0,2,1,0,39,1,10,0,0,0,0,74
15,0,2,3,0,0,39,8,13,0,0,0,0,24
40,0,0,2,1,0,39,7,8,0,0,0,0,13
30,0,1,3,1,0,59,0,10,0,0,0,0,6
8,0,2,1,0,0,19,3,9,0,36,0,0,8
11,0,2,5,0,0,39,2,8,0,0,0,0,27
50,0,1,5,0,1,39,8,12,0,0,0,0,13
6,0,2,1,0,0,24,2,6,0,0,0,34,6
44,0,0,2,1,0,47,2,12,0,0,0,0,22
6,0,2,3,0,0,49,3,11,0,0,0,0,14
45,1,4,3,1,1,39,5,8,0,0,0,0,29
47,0,2,3,1,0,59,6,4,0,0,0,0,9
16,0,2,3,1,0,41,1,8,0,0,0,0,20
10,0,0,2,1,0,39,7,8,0,0,0,0,7
28,0,0,2,1,1,49,3,8,0,0,0,0,8
11,0,1,3,0,0,11,3,8,0,0,3,0,8
21,2,0,2,1,1,59,5,13,0,0,99,0,15
21,0,2,1,0,0,39,3,9,0,0,0,0,6
21,0,1,5,0,0,39,7,9,4,0,0,0,4
13,0,2,3,1,0,39,3,5,4,0,0,0,15
9,0,2,5,0,0,5,2,5,0,33,0,0,12
5,0,2,3,0,0,39,7,8,0,16,0,0,30
37,4,0,2,1,1,39,5,14,4,41,0,0,21
44,0,0,2,1,0,29,7,9,0,0,0,0,15
33,0,0,5,1,1,53,3,12,0,0,0,0,11
47,1,0,2,1,0,59,9,8,0,0,0,0,10
28,0,1,3,1,0,49,12,12,0,0,0,0,5
44,1,0,2,1,1,59,3,9,0,0,99,0,29
22,0,0,2,1,0,44,10,8,0,5,0,0,13
34,0,0,2,1,1,39,3,8,0,0,0,0,7
22,0,2,1,1,0,39,4,12,4,0,0,0,4
22,4,1,5,0,0,39,1,9,4,0,0,0,6
4,3,2,1,0,0,39,2,12,0,0,0,0,9
37,0,1,4,1,0,51,1,1,0,0,0,0,3
8,0,2,3,0,0,39,2,11,0,0,0,0,11
24,5,0,2,1,0,39,8,8,0,0,0,0,19
6,0,2,1,1,0,39,6,9,0,0,0,0,12
11,0,0,2,1,0,39,3,8,0,0,0,0,12
40,0,0,2,1,0,39,1,8,0,0,0,0,12
16,0,0,2,1,0,39,1,8,0,0,0,0,5
41,0,0,2,1,1,59,1,8,0,0,99,0,10
17,0,2,3,1,1,49,4,12,0,0,0,0,7
3,0,2,3,1,0,54,3,13,0,0,0,0,12
16,0,1,1,1,1,42,1,11,2,0,0,0,11
10,0,2,1,1,0,39,0,9,2,0,0,0,9
26,3,0,2,1,1,39,8,11,0,0,0,0,14
3,8,2,1,0,0,23,14,8,0,0,0,0,2
28,4,0,0,0,1,39,8,8,0,0,0,0,8
42,0,1,3,1,0,51,8,5,0,0,0,0,19
57,0,0,2,1,1,59,5,12,0,0,0,0,10
18,1,0,2,1,0,59,10,9,0,41,0,0,9
15,0,0,0,0,0,24,2,8,0,0,0,0,22
10,0,2,3,0,0,39,5,12,0,20,0,0,11
